"Company ID","Target Account","Last Modified Date","Lead Status","Total Revenue","Postal Code","Twitter Followers","Company Domain Name","Last Touch Converting Campaign","First Touch Converting Campaign","Recent Deal Close Date","Number of Pageviews","Number of Employees","Campaign of last booking in meetings tool","Number of decision makers","Time of Last Session","Time of First Session","Number of blockers","Close Date","Ideal Customer Profile Tier","Facebook Fans","Number of Associated Deals","Last Logged Call Date","Recent Deal Amount","Number of times contacted","First Conversion Date","Last Open Task Date","Original Source Type","First Deal Created Date","Number of Form Submissions","Medium of last booking in meetings tool","Facebook Company Page","Create Date","LinkedIn Bio","First Conversion","Date of last meeting booked in meetings tool","City","Company name","Number of child companies","Total open deal value","Number of Sessions","Phone Number","Last Engagement Date","Company owner","About Us","Last Activity Date","Next Activity Date","Source of last booking in meetings tool","Owner Assigned Date","State/Region","LinkedIn Company Page","Total Money Raised","Number of Associated Contacts","Original Source Data 1","Recent Conversion Date","Number of contacts with a buying role","Original Source Data 2","Lifecycle Stage","Last Booked Meeting Date","Last Contacted","Street Address","Recent Conversion","HubSpot Team","Twitter Bio","Web Technologies","Country/Region","First Contact Create Date","Time Zone","Time Last Seen","Time First Seen","Type","Website URL","Year Founded","Twitter Handle","Google Plus Page","Days to Close","Description","Annual Revenue","Parent Company","Industry","Object create date/time","Street Address 2","Is Public","Number of open deals","Associated Company ID","Associated Company","Additional Domains"
"5588572795","","2021-08-03 13:38","","","","","asstudent.co.id","","","","0.0","","","0.0","","","0.0","","","","","","","2.0","","","Offline Sources","","","","","2021-03-10 12:16","","","","","asstudent.co.id","0.0","","0.0","","","","","2021-03-10 13:56","","","","","","","2.0","IMPORT","","0.0","16457110","","","2021-03-10 13:56","","","","","Apache; Google Maps; Wordpress; Drift","Indonesia","2021-03-10 12:16","","","2021-03-10 12:16","","asstudent.co.id","","","","","","","","","","","false","0.0","","",""
"5588539221","","2021-08-04 02:41","","","","","dnet.net.id","","","","0.0","50.0","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","","2021-03-10 12:16","","","","Jakarta","Dnet","0.0","","0.0","","","","","2021-03-10 14:59","","","","Jakarta","https://www.linkedin.com/company/pt-core-mediatech","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 14:59","","","","","Apache; Tawk; CentOS","Indonesia","2021-03-10 12:16","Asia/Jakarta","","2021-03-10 12:16","","dnet.net.id","1995","","","","","","","Computer Software","","","false","0.0","","",""
"5588463885","","2021-08-04 18:58","","","10160","","studyzone.co.id","","","","0.0","","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","","2021-03-10 12:16","STUDYZONE is Indonesia's international education counselor to help you study at the best universities in the world. Ph: 021-3868383 // 021-29219164","","","","Studyzone Education","0.0","","0.0","","","","","2021-03-10 14:47","","","","","","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 14:47","","","","","Apache","","2021-03-10 12:16","","","2021-03-10 12:16","","studyzone.co.id","","StudyzoneEdu","","","STUDYZONE is Indonesia's international education counselor to help you study at the best universities in the world. Ph: 021-3868383 // 021-29219164","","","","","","false","0.0","","",""
"5588463884","","2021-09-17 08:24","","","238851","","jackstudy.com","","","","0.0","25.0","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","https://facebook.com/plesk","2021-03-10 12:16","We run on more than 300,000 servers in over 140 countries across 26 languages and proud of it. Plesk is managing and securing more than 300’000 servers, automating 10M+ websites and at least 15M mail boxes. Yes, that's a lot. Besides simplifying comple...","","","Singapore","Plesk","0.0","","0.0","","","","","2021-03-10 14:44","","","","","https://www.linkedin.com/company/jack-studyabroad-glzinc-pte-ltd-","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 14:44","218 Orchard Road","","","","Apache; Namecheap Dns; Google Apps","Singapore","2021-03-10 12:16","Asia/Singapore","","2021-03-10 12:16","","jackstudy.com","2009","","","","We run on more than 300,000 servers in over 140 countries across 26 languages and proud of it. Plesk is managing and securing more than 300’000 servers, automating 10M+ websites and at least 15M mail boxes. Yes, that's a lot. Besides simplifying comple...","1.0E7","","Education Management","","","false","0.0","","",""
"5588463883","","2021-08-01 02:52","","","","","can-achieve.com","","","","0.0","200.0","","0.0","","","0.0","","","","1.0","","","1.0","","","Offline Sources","2021-06-26 16:40","","","","2021-03-10 12:16","Can-Achieve is China's premier education marketing and student recruitment company based in Beijing.(加诚博教)","","","Beijing","Can-Achieve Education","0.0","","0.0","","","","","2021-03-10 14:43","","","","Beijing","https://www.linkedin.com/company/can-achieve-education","","2.0","IMPORT","","0.0","16457110","Opportunity","","2021-03-10 14:43","","","","","ASP.Net","China","2021-03-10 12:16","Asia/Shanghai","","2021-03-10 12:16","","can-achieve.com","2008","","","","Can-Achieve is China's premier education marketing and student recruitment company based in Beijing.(加诚博教)","5.0E7","","","","","false","1.0","","",""
"5588463882","","2021-08-01 14:25","","","5000","","idp.com","","","","0.0","5000.0","","0.0","","","0.0","","","","1.0","","","2.0","","","Offline Sources","2021-06-26 16:40","","","https://www.facebook.com/ieltsessentials","2021-03-10 12:16","We are the global overseas education consultants helping students realize their study abroad dream. Apply now!","","","Melbourne","IDP Education","0.0","","0.0","61396061800","","","","2021-03-10 14:39","","","","Victoria","https://www.linkedin.com/company/idp-education-pty-ltd","","27.0","IMPORT","","0.0","16457110","Opportunity","","2021-03-10 14:39","16 GRENFELL ST","","","","Youtube; Hotjar; Google Tag Manager; Facebook Connect; Visual Website Optimizer; Rackspace Email; Microsoft Office 365; Apache; Vimeo; Recaptcha; Google Analytics; Piwik; Magento; DoubleClick Ads; MaxCDN; AddThis","Australia","2021-03-10 12:16","Australia/Melbourne","","2021-03-10 12:16","","idp.com","1969","IDPGlobal","","","We are the global overseas education consultants helping students realize their study abroad dream. Apply now!","2.5E8","","Education Management","","","false","1.0","","",""
"5587030086","","2021-08-04 18:36","","","14240","","overseaszone.com","","","","0.0","50.0","","0.0","","","0.0","","","","","","","2.0","","","Offline Sources","","","","","2021-03-10 12:16","Overseas Zone adalah sebuah lembaga pendidikan konsultasi untuk sekolah keluar negeri yang telah membantu sejumlah besar pelajar Indonesia yang ingin belajar di berbagai Universitas dan College yang ada di luar negeri, seperti di negara Australia, New Zealand, Malaysia, Singapura, Amerika (USA), London (UK), Belanda, Jerman dll","","","Jakarta Utara","Overseas Zone","0.0","","0.0","02145874787","","","","2021-03-10 15:09","","","","Daerah Khusus Ibukota Jakarta","https://www.linkedin.com/company/overseas-zone","","2.0","IMPORT","","0.0","16457110","","","2021-03-10 15:09","JL.BOULEVARD BARAT RAYA, LOTTE MART KELAPA GADING LT. 2, JAKARTA UTARA","","","","Youtube; Google Maps; Live Chat; Facebook Connect; Cloud Flare; Google Analytics; Google Apps; MaxCDN","Indonesia","2021-03-10 12:16","Asia/Jakarta","","2021-03-10 12:16","","overseaszone.com","2002","overseaszone","","","Overseas Zone adalah sebuah lembaga pendidikan konsultasi untuk sekolah keluar negeri yang telah membantu sejumlah besar pelajar Indonesia yang ingin belajar di berbagai Universitas dan College yang ada di luar negeri, seperti di negara Australia, New Zealand, Malaysia, Singapura, Amerika (USA), London (UK), Belanda, Jerman dll","5.0E7","","Education Management","","","false","0.0","","",""
"5587030085","","2021-07-31 13:50","","","","","fortust.com","","","","0.0","","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","","2021-03-10 12:16","","","","","fortust.com","0.0","","0.0","","","","","2021-03-10 14:56","","","","","","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 14:56","","","","","","","2021-03-10 12:16","","","2021-03-10 12:16","","fortust.com","","","","","","","","","","","","0.0","","",""
"5588572794","","2021-08-02 07:30","","","","","edlink.or.id","","","","0.0","","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","","2021-03-10 12:16","","","","","edlink.or.id","0.0","","0.0","","","","","","","","","","","","1.0","IMPORT","","0.0","16457110","","","","","","","","","","2021-03-10 12:16","","","2021-03-10 12:16","","edlink.or.id","","","","","","","","","","","","0.0","","",""
"5588529525","","2021-07-31 22:41","","","","","jakarta.idp.edu.au","","","","0.0","","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","","2021-03-10 12:16","","","","","idp.edu.au","0.0","","0.0","","","","","2021-03-10 14:32","","","","","","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 14:32","","","","","","","2021-03-10 12:16","","","2021-03-10 12:16","","jakarta.idp.edu.au","","","","","","","","","","","","0.0","","",""
"5588529524","","2021-07-31 13:34","","","4122","","wikatieducation.com","","","","0.0","","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","","2021-03-10 12:16","Wikati Education Pty Ltd is established in Australia to provide services & assistance for students to study & gain experience in Australia and other countries","","","Upper Mount Gravatt","Wikati Education Pty Ltd","0.0","","0.0","","","","","2021-03-10 15:00","","","","","","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 15:00","PO BOX 6956","","","","Google Analytics; DoubleClick Ads; Google Tag Manager","Australia","2021-03-10 12:16","Australia/Brisbane","","2021-03-10 12:16","","wikatieducation.com","","","","","Wikati Education Pty Ltd is established in Australia to provide services & assistance for students to study & gain experience in Australia and other countries","","","","","","","0.0","","",""
"5588539220","","2021-07-31 21:42","","","85206","","vistaeducation.com","","","","0.0","200.0","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","https://facebook.com/vistaeducation","2021-03-10 12:16","Vista Education adalah Konsultan Pendidikan Luar Negeri di Denpasar, Malang, Surabaya, Bandung dan Jakarta.Vista juga menjadi tempat les TOEFL, IELTS dan tempat penyelenggaraan international tes TOEFL","","","Jakarta","Vista Education","0.0","","0.0","","","","","2021-03-10 14:53","","","","Jakarta","https://www.linkedin.com/company/vistaeducation","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 14:53","4710 E BASELINE ROAD","","","","Apache; Zopim; Google Tag Manager; Google Analytics; Twitter Button; DoubleClick Ads; MaxCDN; Cloud Flare","Indonesia","2021-03-10 12:16","Asia/Jakarta","","2021-03-10 12:16","","vistaeducation.com","1998","VistaEducation","","","Vista Education adalah Konsultan Pendidikan Luar Negeri di Denpasar, Malang, Surabaya, Bandung dan Jakarta.Vista juga menjadi tempat les TOEFL, IELTS dan tempat penyelenggaraan international tes TOEFL","5.0E7","","","","","false","0.0","","",""
"5588588564","","2021-09-15 13:54","","","2000","","fortrust.com","","","","1.0","50.0","","0.0","2021-09-15 13:52","2021-09-15 13:52","0.0","","","","1.0","","","2.0","2021-09-15 13:53","","Offline Sources","2021-06-26 16:40","1.0","","http://www.facebook.com/people/FortrustEducation-Fortrust/100000552882755","2021-03-10 12:16","Est. 1994 in Sydney Australia, Fotrust Education Services is a leading edge education agency in the delivery of services and the marketing quality educational institutions to international students. To better present Fotrust branch offices were set up in the Asia Pacific Region in Indonesia, India, Malaysia, Myanmar and Philippines. These local presences have helped Fortrust build solid strategic alliances and have created exceptional opportunities for continual support to students. Our education institution partners have also been very impressed with the quality and caliber of students we have been able to introduce to them from the enormous and every growing Asia Pacific Region. And for 24 years, Fortrust helped and guided over 25,000 students in choosing the right course and the right education provider to achieve academic dreams and successes abroad.","Relomate: .row, .registration-form","","Sydney","ForTrust","0.0","","1.0","61293136663","","","","2021-03-10 14:50","","","","New South Wales","https://www.linkedin.com/company/fortrust-education-services","","7.0","IMPORT","2021-09-15 13:53","0.0","16457110","Opportunity","","2021-03-10 14:50","383 Sussex Street","Relomate: .row, .registration-form","","","Salesforce; Rackspace Email; Mailchimp; Digital Ocean; Cloud Flare","Australia","2021-03-10 12:16","Australia/Sydney","2021-09-15 13:52","2021-03-10 12:16","","fortrust.com","1994","FortrustEDU","","","Est. 1994 in Sydney Australia, Fotrust Education Services is a leading edge education agency in the delivery of services and the marketing quality educational institutions to international students. To better present Fotrust branch offices were set up in the Asia Pacific Region in Indonesia, India, Malaysia, Myanmar and Philippines. These local presences have helped Fortrust build solid strategic alliances and have created exceptional opportunities for continual support to students. Our education institution partners have also been very impressed with the quality and caliber of students we have been able to introduce to them from the enormous and every growing Asia Pacific Region. And for 24 years, Fortrust helped and guided over 25,000 students in choosing the right course and the right education provider to achieve academic dreams and successes abroad.","1.0E7","","Education Management","","","false","1.0","","",""
"5588588563","","2021-08-02 20:04","","","","","progress-study.com","","","","0.0","25.0","","0.0","","","0.0","","","","","","","4.0","","","Offline Sources","","","","https://facebook.com/progress.australia","2021-03-10 12:16","Achieve your dream to study or live in Australia. We can guide you to make your application easier. We operate in Australia, Indonesia, Thailand and Vietnam","","","Sydney","Progress Study Consultancy","0.0","","0.0","","","","","2021-03-10 15:12","","","","New South Wales","https://www.linkedin.com/company/progress-study-consultancy","","4.0","IMPORT","","0.0","16457110","","","2021-03-10 15:12","","","","","Hotjar; Google Maps; Wordpress; Facebook Connect; Recaptcha; Google Analytics; Instagram","Australia","2021-03-10 12:16","Australia/Sydney","","2021-03-10 12:16","","progress-study.com","1999","progress_id","","","Achieve your dream to study or live in Australia. We can guide you to make your application easier. We operate in Australia, Indonesia, Thailand and Vietnam","1.0E7","","","","","false","0.0","","",""
"5587030084","","2021-08-03 18:34","","","11530","","suneducationgroup.com","","","","0.0","500.0","","0.0","","","0.0","","","","1.0","","","4.0","","","Offline Sources","2021-06-26 16:40","","","https://facebook.com/suneducation","2021-03-10 12:16","Kuliah ke luar negeri merupakan impian setiap orang. SUN Education Group adalah konsultan pendidikan luar negeri terlengkap dan terbesar di Indonesia.","","","Jakarta Barat","SUN Education Group","0.0","","0.0","","2021-03-10 18:54","","","2021-03-10 15:01","","","","DKI","https://www.linkedin.com/company/sun-education-group","","6.0","IMPORT","","0.0","16457110","Opportunity","","2021-03-10 15:01","JL. PEJUANGAN RAYA NO.88","","","","Nginx; Wordpress; Google Tag Manager; Facebook Connect; Facebook Advertiser; Dstillery; Google Maps; App Nexus; Recaptcha; Google Analytics; MaxCDN","Indonesia","2021-03-10 12:16","Asia/Jakarta","","2021-03-10 12:16","","suneducationgroup.com","2010","sunedugroup","","","Kuliah ke luar negeri merupakan impian setiap orang. SUN Education Group adalah konsultan pendidikan luar negeri terlengkap dan terbesar di Indonesia.","5.0E7","","","","KEBON JERUK","false","1.0","","",""
"5588572793","","2021-07-31 14:31","","","15810","","ican-education.com","","","","0.0","50.0","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","https://facebook.com/icaneducationconsultant","2021-03-10 12:16","ICAN Education Consultant merupakan Konsultan Pendidikan Luar Negeri yang berlokasi di Jakarta, Tangerang, Bekasi, Yogyakarta, Kalimantan. Melayani Kursus Bahasa Inggris, IELTS/ TOEFL Preparation. (021) 5421 0200 - info@ican-education.com","","","Jakarta","I-Can Education Consultant","0.0","","0.0","628979271711","2021-03-10 16:31","","","2021-03-10 15:17","","","","Banten","https://www.linkedin.com/company/ican-education-consultant","","1.0","IMPORT","","0.0","16457110","","","2021-03-10 15:17","JALAN KAYU BESAR X BLOCK D1 NO. 9","","","","Youtube; Google Maps; Google Tag Manager; Joomla; Add To Any; Google Analytics; Google Apps; Facebook Advertiser; MaxCDN; Cloud Flare","Indonesia","2021-03-10 12:16","Asia/Jakarta","","2021-03-10 12:16","","ican-education.com","2010","icaneducation","","","ICAN Education Consultant merupakan Konsultan Pendidikan Luar Negeri yang berlokasi di Jakarta, Tangerang, Bekasi, Yogyakarta, Kalimantan. Melayani Kursus Bahasa Inggris, IELTS/ TOEFL Preparation. (021) 5421 0200 - info@ican-education.com","","","","","","false","0.0","","",""
"5558980460","","2021-07-31 21:02","","","","","qutssa.org","","","","0.0","","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","","2021-03-06 20:22","","","","","qutssa.org","0.0","","0.0","","","","","2021-03-13 16:25","","","","","","","1.0","IMPORT","","0.0","16400568","","","2021-03-13 16:25","","","","","","","2021-03-06 20:22","","","2021-03-06 20:22","","qutssa.org","","","","","","","","Higher Education","","","","0.0","","",""
"5558895998","","2021-07-31 06:04","","","3122","","student.swin.edu.au","","","","0.0","5000.0","","0.0","","","0.0","","","","","","","4.0","","","Offline Sources","","","","https://facebook.com/swinburneuniversityoftechnology","2021-03-06 20:22","A top Melbourne university that creates career-ready graduates in business, health, science, design, technology and innovation. Explore our courses.","","","Hawthorn","Swinburne University of Technology","0.0","","0.0","33217807","2021-03-17 12:06","","","2021-03-31 13:29","","","","VIC","https://www.linkedin.com/company/swinburne-university-of-technology","","1.0","IMPORT","","0.0","16400568","","","2021-03-31 13:29","61 Hawthorn Gr","","","","Microsoft Exchange Online; Apache; Survey Monkey; Adobe Dynamic Tag Management; Google Tag Manager; Outlook; Facebook Advertiser; Visual Website Optimizer; Crazy Egg; Amazon Cloudfront","Australia","2021-03-06 20:22","Australia/Adelaide","","2021-03-06 20:22","","student.swin.edu.au","1908","Swinburne","","","A top Melbourne university that creates career-ready graduates in business, health, science, design, technology and innovation. Explore our courses.","1.0E8","","Higher Education","","#3","false","0.0","","",""
"5558822569","","2021-08-01 12:41","","","","","ppi-australia.org","","","","0.0","200.0","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","https://facebook.com/ppiaustralia","2021-03-06 20:22","Perhimpunan Pelajar Indonesia di Australia (PPI Australia) adalah organisasi yang lahir patah tahun 1981 di Canberra untuk mewadahi interaksi dan mendukung kegiatan pelajar Indonesia yang sedang belajar, atau akan belajar, di Australia.\r\n\r\nMewakili lebih dari 18,000 pelajar Indonesia di Australia, jaringan organisasi PPI Australia terdiri dari 27 PPIA Ranting dengan lingkup universitas, 7 PPIA Cabang dengan lingkup negara bagian, dan organisasi induk (PPIA Pusat) dengan lingkup nasional.\r\n\r\nProgram video dokumenter Lingkar Ide PPIA, publikasi buku akademis Contribution Matters, program buku sosial Buku Untuk Anak Bangsa, serta Konferensi Internasional Pelajar Indonesia (KIPI) adalah sebagian dari berbagai program inovatif yang diselenggarakan oleh PPI Australia.","","","","PPI Australia","0.0","","0.0","","","","","","","","","","https://www.linkedin.com/company/the-indonesian-students-association-of-australia","","1.0","IMPORT","","0.0","16400568","","","","","","","","Wordpress; Google Apps","","2021-03-06 20:22","","","2021-03-06 20:22","","ppi-australia.org","1981","PPIAustralia","","","Perhimpunan Pelajar Indonesia di Australia (PPI Australia) adalah organisasi yang lahir patah tahun 1981 di Canberra untuk mewadahi interaksi dan mendukung kegiatan pelajar Indonesia yang sedang belajar, atau akan belajar, di Australia.\r\n\r\nMewakili lebih dari 18,000 pelajar Indonesia di Australia, jaringan organisasi PPI Australia terdiri dari 27 PPIA Ranting dengan lingkup universitas, 7 PPIA Cabang dengan lingkup negara bagian, dan organisasi induk (PPIA Pusat) dengan lingkup nasional.\r\n\r\nProgram video dokumenter Lingkar Ide PPIA, publikasi buku akademis Contribution Matters, program buku sosial Buku Untuk Anak Bangsa, serta Konferensi Internasional Pelajar Indonesia (KIPI) adalah sebagian dari berbagai program inovatif yang diselenggarakan oleh PPI Australia.","5.0E7","","","","","false","0.0","","",""
"5558822568","","2021-07-31 11:27","","","","","uqisc.org","","","","0.0","","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","","2021-03-06 20:22","","","","","UQISC","0.0","","0.0","","","","","","","","","","","","1.0","IMPORT","","0.0","16400568","","","","","","","","","","2021-03-06 20:22","","","2021-03-06 20:22","","uqisc.org","","","","","","","","","","","","0.0","","",""
"5558822567","","2021-08-05 08:53","","","2308","","nusa.org.au","","","","0.0","10.0","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","https://facebook.com/nusainc","2021-03-06 20:22","NUSA is celebrating 60 yrs of student activism! Join now for fruit & veggie boxes, clubs and all you can eat breakfast, tea and coffee in the NUSA Kitchen","","","Callaghan","Newcastle University Students' Association","0.0","","0.0","","","","","","","","","New South Wales","https://www.linkedin.com/company/newcastle-university-students%27-association","","1.0","IMPORT","","0.0","16400568","","","","","","","","Squarespace; Typekit By Adobe","Australia","2021-03-06 20:22","Australia/Sydney","","2021-03-06 20:22","","nusa.org.au","1954","","","","NUSA is celebrating 60 yrs of student activism! Join now for fruit & veggie boxes, clubs and all you can eat breakfast, tea and coffee in the NUSA Kitchen","1000000.0","","","","","false","0.0","","",""
"5558881327","","2021-08-02 21:48","","","","","isa-qut.org","","","","0.0","","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","https://facebook.com/indonesianstudentassociationofqut","2021-03-06 20:22","Perhimpunan Pelajar Indonesia di Australia ranting QUT (PPIA QUT) || Indonesian Student Association of QUT (ISAQ) || FB: @ppiaisaq || IG: @ppiaqut","","","","PPIA QUT / ISAQ","0.0","","0.0","","","","","2021-03-13 15:45","","","","","","","1.0","IMPORT","","0.0","16400568","","","2021-03-13 15:45","","","","","Wordpress; Godaddy Nameserver; Instagram; ASP.Net","","2021-03-06 20:22","","","2021-03-06 20:22","","isa-qut.org","","PPIA_QUT","","","Perhimpunan Pelajar Indonesia di Australia ranting QUT (PPIA QUT) || Indonesian Student Association of QUT (ISAQ) || FB: @ppiaisaq || IG: @ppiaqut","","","","","","false","0.0","","",""
"5559029067","","2021-08-02 12:26","","","2308","","newcastle.edu.au","","","","0.0","10000.0","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","https://facebook.com/theuniversityofnewcastleaustralia","2021-03-06 20:22","The University of Newcastle, informally known as Newcastle University, is an Australian public university established in 1965.","","","Callaghan","University of Newcastle","0.0","","0.0","","","","","","","","","New South Wales","https://www.linkedin.com/company/university-of-newcastle","","1.0","IMPORT","","0.0","16400568","","","","University Dr","","","","Microsoft Exchange Online; Youtube; Pardot; Google Adwords; Google Tag Manager; Eloqua; Facebook Advertiser; Microsoft Office 365; Google Analytics; Outlook; DoubleClick Ads; Wordpress; Amazon Cloudfront","Australia","2021-03-06 20:22","Australia/Sydney","","2021-03-06 20:22","","newcastle.edu.au","1965","Uni_Newcastle","","","The University of Newcastle, informally known as Newcastle University, is an Australian public university established in 1965.","5.0E7","","Higher Education","","UNIVERSITY DR","false","0.0","","",""
"5558895997","","2021-09-21 19:18","","","","","activateuts.com.au","","","","0.0","200.0","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","https://facebook.com/activateuts","2021-03-06 20:22","Formerly known as UTS Union, ActivateUTS is a non-profit organisation that was established over 40 years ago, and is dedicated to enhancing the student experience. ActivateUTS is home to an array of campus facilities including awesome bars, cafes, r...","","","Sydney","ActivateUTS","0.0","","0.0","","","","","","","","","New South Wales","https://www.linkedin.com/company/activateuts","","5.0","IMPORT","","0.0","16400568","","","","","","","","Amazon Simple Email Service; Hotjar; Google Maps; Google Tag Manager; Google Analytics; Google Apps; PayPal; MaxCDN","Australia","2021-03-06 20:22","Australia/Sydney","","2021-03-06 20:22","","activateuts.com.au","2014","activateuts","","","Formerly known as UTS Union, ActivateUTS is a non-profit organisation that was established over 40 years ago, and is dedicated to enhancing the student experience. ActivateUTS is home to an array of campus facilities including awesome bars, cafes, r...","5.0E7","","Higher Education","","","false","0.0","","",""
"5558895996","","2021-07-31 07:32","","","3125","","deakin.edu.au","","","","0.0","10000.0","","0.0","","","0.0","","","","","","","1.0","","","Offline Sources","","","","https://facebook.com/deakinuniversity","2021-03-06 20:22","Deakin University offers opportunities for investors of all sizes. We have a pipeline of new businesses requiring support from angel investors all the way to pre-IPO. At Deakin Research - Commercial we are able to understand your expectations as an investor and ensure that the opportunities and investments you make are beneficial to all parties. We also manage IP protection and licensing and for many businesses have the opportunities to host the business on-campus.","","","Melbourne","Deakin University","0.0","","0.0","610352271100","2021-03-13 16:43","","","2021-03-13 16:17","","","","Victoria","https://www.linkedin.com/company/deakin-university","","2.0","IMPORT","","0.0","16400568","","","2021-03-13 16:17","Pigdons Rd","","","","Microsoft Exchange Online; Youtube; Google Tag Manager; Mouseflow; Akamai DNS; Optimizely; Facebook Advertiser; Qualtrics; Microsoft Office 365; Google Maps; Marketo; Adobe Dynamic Tag Management; Google Analytics; Outlook; Visual Website Optimizer; AddThis","Australia","2021-03-06 20:22","Australia/Melbourne","","2021-03-06 20:22","","deakin.edu.au","1974","Deakin","","","Deakin University offers opportunities for investors of all sizes. We have a pipeline of new businesses requiring support from angel investors all the way to pre-IPO. At Deakin Research - Commercial we are able to understand your expectations as an investor and ensure that the opportunities and investments you make are beneficial to all parties. We also manage IP protection and licensing and for many businesses have the opportunities to host the business on-campus.","1.0E9","","Higher Education","","","false","0.0","","",""
"5534458911","","2021-11-03 14:38","","","","","relomate.co","","","","375.0","","","0.0","2021-11-03 14:37","2021-08-17 12:43","0.0","","","","","","","5.0","2021-08-25 16:25","","Offline Sources","","67.0","","","2021-03-03 17:57","","Relomate: .row","","","Sitebeat","0.0","","145.0","","2021-03-22 15:37","","","2021-10-06 14:31","","","","","","","6.0","CONTACTS","2021-11-03 12:51","0.0","CRM_UI","","","2021-03-22 13:20","","Relomate: .col-12, .login-form","","","","","2021-03-03 17:57","","2021-11-03 14:37","2021-03-03 17:57","","relomate.co","","","","","","","","","","","","0.0","","",""
"5534387460","","2021-10-31 15:00","","","10400","","cpinter.email","","","","0.0","50.0","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","https://www.facebook.com/cpinternational/","2021-03-03 17:05","CP International is a one-stop service international mobility consultancy. We offer study abroad, migration, visa and translation services.","","","Sydney","Cpinter","0.0","","0.0"," +6622781236","","","","","","","","Krung Thep Maha Nakhon","https://www.linkedin.com/company/cpinternational","","1.0","IMPORT","","0.0","16338089","","","","","","","","Route 53; Nginx; Google Maps; Wordpress; Google Tag Manager; Facebook Connect; Google Apps; Facebook Advertiser; Gravatar; Cloud Flare; Woo Commerce","Thailand","2021-03-03 17:05","Asia/Bangkok","","2021-03-03 17:05","","cpinter.email","1997","cpinterlive","","","CP International is a one-stop service international mobility consultancy. We offer study abroad, migration, visa and translation services.","1.0E7","","","","","false","0.0","","",""
"5534387459","","2021-08-02 11:33","","","94024","","emeducation.com.my","","","","0.0","","","0.0","","","0.0","","","","1.0","","","","","","Offline Sources","2021-06-26 16:40","","","https://facebook.com/em.education","2021-03-03 17:05","We have a group of friendly Counselors :) We have lots of materials to show you your higher education options (high school, undergraduate and postgraduate studies). We have a humble pantry to ease your thirst..","","","LOS ALTOS","E & M Education","0.0","","0.0"," +60 3-9134 7171","","","","","","","","CA","","","1.0","IMPORT","","0.0","16338089","Opportunity","","","1595 KENSINGTON CIR","","","","Wordpress","Malaysia","2021-03-03 17:05","Asia/Kuala_Lumpur","","2021-03-03 17:05","","emeducation.com.my","1983","time4education","","","We have a group of friendly Counselors :) We have lots of materials to show you your higher education options (high school, undergraduate and postgraduate studies). We have a humble pantry to ease your thirst..","","","","","","false","1.0","","",""
"5534437252","","2021-08-01 21:20","","","","","netinc.net.my","","","","0.0","","","0.0","","","0.0","","","","","","","","","","Offline Sources","","","","","2021-03-03 17:05","","","","","netinc.net.my","0.0","","0.0","","","","","","","","","","","","1.0","IMPORT","","0.0","16338089","","","","","","","","Nginx","Malaysia","2021-03-03 17:05","","","2021-03-03 17:05","","netinc.net.my","","","","","Corporate site of NetInc Technologies Sdn Bhd. We offer wide variety of products and services.","","","","","","false","0.0","","",""
